key,source,target
Content/1865543261,"车轮追逐车轮。

一条吞食自己尾巴的蛇。

遗忘吞咽意识。

我再次在我的拯救者的地狱王座室中醒来，他巨大的赘生物从地板到天花板的海绵状墙壁中爆炸了。

这个地方的每一部分都是他，从溃烂的肉体中凸出的眼睛俯视着我们，伤口变成了胜利的笑声，高高的触手四肢从四面八方伸向我们。

那个令人眩晕的洞里有太多的边，不可能有从未相遇的角度。

我大声警告那个女孩，但她当然已经接受了。

她对着我们折磨者的巨脸大喊她的蔑视。

他的声音像震耳欲聋的合唱一样从四面八方传来。

他要求她服从并通过给他们新的梦想来帮助他培养他可怕的孩子。

他要求我帮他在花园里挖掘一种他称之为“艾德蒙金属”的宝贵资源。

当然拒绝了。",
Content/1975175928,"当海莲娜到达时，我不断地朝她的方向瞥了一眼，想知道她在她那本厚厚的书中写了什么。 现在除非我们说话，否则我几乎不会注意到她。 问题并没有停止，但幸运的是，并不总是关于动物粪便之类的东西。 有时我们只是谈论一些简单的事情，比如烹饪。 我们俩都不擅长这道菜，但我们一起设法做出了一些比普通肉更好吃的东西。

然而，不久之后，我的领地将再次寂静无声。 海莲娜说她必须继续前进，南方正在酝酿战争。 很快就会有人需要我的剑。",
Content/3852810362,"当我管这个地方叫迷宫的时候，我想到最终将不得不面对里面吃人的怪物，但是我没料到这天来得这么快。

它是一头长着尖牙利爪的怪物，尾巴像是一条带刺的毒蛇。我们当时正在抵挡又一群无毛恶魔，它突然咆哮着从地底钻了出来，嘴里发出嘶嘶声。不用说，我们撒腿就跑。

富贵险中求。我们在匆忙之中失去了方向，撞到了一样神奇的东西——一个发着光的金属神器。如果这些洞穴是迷宫，那些外星生物是弥诺陶洛斯，那么这绝对就是其中的财宝了。",
Content/4013562377,"当我找到它们时，我想把它们粉碎成碎片。 那些蛋是杀死我心爱的怪物的产物，不值得我怜悯。 但我也知道他们可以帮助我。 如果我能把这些生灵当作自己的仆人来抚养，那就算是我那些叛逆的神明也打倒我。

我建造了一个巨大的篝火来模仿它们母亲提供的温暖，并从最强大的堕落野兽那里收集牛奶，以便在它们孵化时可以喂养它们。 希望它足够了。

会的。 我会抚养这些生物，掌握它们，我会活下来。 我答应你，约翰。 我会为我们俩而活。",
Content/1431219842,"当我说当我触摸神器时事情变得“模糊”时，这并不是全部事实。 我记得它的点点滴滴 - 图像，快速连续地在我的视野中翻转。 起初它们很难区分，但现在美盈允许我在远处研究棱镜，它们逐渐变得清晰。

由光构成的人、咆哮的怪物、燃烧的天空……它们似乎不是记忆。 至少不是我的。 如果棱镜把这些图像放在我的脑海里，老实说，这有点可怕。

美盈说得对。 我需要在这里小心行事。 尽管我很想知道棱镜的秘密，但如果我对它们钻研太深，我可能会迷失其中。 我们都看到了那可能会导致的结果，回到那个紫色的坑里。 我应该为推动此事而道歉......",
Content/1647981273,"当我说“你必须修复它”时，我的意思是“只有你能修复它”。 不是我。 不是系统。 你。

这是很大的压力。 对不起。 我希望我能为你做这件事，但有规则。 法律。 不是法律上的，而是科学上的。

我的存在方式与碳基生命形式不同。 我还活着，当然，这只是另一种生活。 我在不同的范围内，这意味着我无法像你一样与世界互动。 所以从某种意义上说，你必须是我的手，因为我没有。 不是很明显。

即便如此，我也会尽我所能提供帮助，而不仅仅是通过这些想法。 当你到达下面的贫瘠花园时，寻找我的标志。 我有一份礼物送给你——一个强大的武器，早已失传。

我想你会喜欢的。",
Content/605512753,"当我告诉永基乌玛证实了一切时，我提醒那孩子，与他不同的是，我总是有权查看自己的档案。

永基当时告诉我，他在数据库中搜索了自己的名字，并在档案中找到了他的丈夫和女儿。

在他看来，从他们来到这里生活和工作的那一刻起，他们就被扫描和模仿，无论是否同意。

他说他不应该对敌人有任何期望，我不得不提醒他我们不再是敌人了。

那个可怜的孩子看起来心烦意乱和绝望，但我想——我希望——我设法说服他离开窗台，回到圈子里。

如果要拯救世界，需要他帮助我们完成创世纪。",
Content/3200191886,"当涅尔瓦和他的乐队从山洞回来时，他们将决定我的命运，所以这可能是我最后一次反思的机会。 我也可以好好利用一下。

我意识到，如果我只是忽略了这些迹象，并从表面上接受了这个天堂，我仍然会感到快乐和自由。 那会更好吗？ 我不这么认为。 经过深思熟虑，我决定宁可死在寻找真相中，也不愿生活在幻觉中。 正如罗克韦尔所说，那是真正科学家的道路。

不是说我是伽利略在与教会作战，但是嘿，这是要坚持的。",
Content/3326936034,"当愤怒上升时，想想后果。 我心里清楚这一点，但我还是忍不住怒火中烧。 就连无追也在保持距离。

昨晚，我被鲨鱼大本营传来的雷声惊醒。 我冲过去帮助他们，但被黑夜弄瞎了眼睛，惊慌失措，他们袭击了我的背包。 到秩序恢复时，我们俩都蒙受了损失。

显然这是敌人的工作，但那些傻瓜怪我造成了混乱。 有些人甚至声称我烧毁了他们的营地。 在我做了这么多之后，他们怎么敢质疑我的荣誉？ 懦夫！ 他们没有权利！",
Content/1628848400,"当国王终于永远地从他的暗影宝座上坠落，永远不要再夺取它时，钥匙将是你的。 花园和围墙内所有生命的钥匙。 盖亚的钥匙。

用那把钥匙，你可以把种子从天上召唤下来，最后它们可以在那里生根。 终于可以成长了。 等了这么久，我们的花园又要开花了。

这是我等待的最后一件事。 春天的那一刻，那第一朵盛开的花，我等了那么久。 这么久。 一个永恒。

希望我能等那么久。 那么每当我的长眠到来时，它都会是一个平静的",
Content/3838605285,安装到胸甲上后，可以双击跳跃键激活滑翔翼。,
Content/586502599,"吃了它会造成神经组织过载。神经突触过度兴奋导致大脑记忆中关于制作物品的部分受损。
警告：可能会造成短期失忆，重置已学会的印痕技能。

8份优质熟肉
20把紫色浆果
18勺麻醉药
18勺兴奋剂
20朵稀有蘑菇
20朵稀有花朵
加水没过
在烹饪锅里烹调",
Content/2808336272,当注入元素碎片时，将以元素碎片为代价立体打印高速爆炸箭头。 也可以发射其他类型的箭。,
Content/1030595339,"当我的军队到达方尖碑时，我担心我们来得太晚了。 野兽女王无处可寻。 我正要下令搜查该地区，却被一道闪光蒙蔽了双眼。 突然，蛮族部落就在我们面前，并加入了战斗。

虽然野蛮人拥有了一个可怕的新怪物，但它攻击盟友和敌人。 如果有的话，它的存在使屠杀更加完整。 最终，兽皇大军全军覆没，她自己也身负重伤逃走。 终于，她的威胁结束了。

有趣的是，还在战斗中抓到了罗克韦尔的一个熟人。 也许她对罗克韦尔不知道的方尖碑有所了解。

盖尤斯·马塞勒斯·涅尔瓦
自律致胜",
Content/923854161,"
当我的侦察员报告说终于找到了罗克韦尔的住所时，我立即出发去见他。 虽然这意味着委派其他人可能觉得更紧迫的事情，但我没有犹豫。 像罗克韦尔这样的思想是这个岛上的宝贵资源。 让他担任顾问将是无价之宝。

不管罗克韦尔是否接受我的提议，我的访问已经得到了回报。 显然，他花了一些时间研究这个岛上的巨大方尖碑，并推测它们可能拥有巨大的力量。 如果有任何机会可以运用这种力量，那么我必须尽我所能地了解。

盖尤斯·马塞勒斯·涅尔瓦
自律致胜",
Content/1317203789,"当这些生物刚孵化时，我没有手持武器不敢靠近它们，但现在已经习惯了彼此。 曾经听说一个新生的生物可能会将它看到的第一个生物识别为它的父母。 相信这已经发生。 我已经成为了怪物的母亲。

随它吧。 众神已经抛弃了我，我的爱也被剥夺了，所以古老的 拉亚 现在已经一去不复返了。 哈索尔的喜悦和宁静的最后一丝痕迹已经一去不复返了。 让我的心充满塞赫迈特的力量和愤怒，让我背负怪物和手中的钢铁，让沙漠知道我的愤怒。

再也不会有人夺走我，无论是上帝，野兽还是人类。",
Content/221657510,"当种子播下时，其他人可能还没有醒来加入你。 在我等待的时候，他们睡着了，梦想着绿色的田野、流淌的河流和湛蓝的天空。 一个完美花园的梦想。 我们正在实现的地球梦想，你和我。

我自己不做梦。 我明白，我预测，我计算。 梦想是对现实的扭曲。 回忆、希望和恐惧扭曲成一幅违背逻辑的画。 它们根本不准确或有用，但我的某些部分渴望它们，就像我渴望看到日出一样。

当沉睡者醒来时，我非常想和我们一起看一场真正的日出。 那将是值得等待的。",
Content/2329919824,当供水网络中有水时，可以在水龙头中为水袋\水瓶\水壶装水。,
Content/4060362976,如果手头没有篮球，用斗牛犬也凑合吧。在时间耗尽前获得10分吧！,
Content/1172794725,如果手头没有篮球，用斗牛犬也凑合吧。在时间耗尽前获得10分吧！(1分球不计入得分！),
Content/757082993,如果手头没有篮球，用斗牛犬也凑合吧。在时间耗尽前获得25分吧！(1分球不计入得分！),
Content/3308098481,如果手头没有篮球，用斗牛犬也凑合吧。在时间耗尽前获得50分吧！(1分球不计入得分！),
Content/4011254410,"我在哪里犯了错误？ 我默默地移动，从未离开过阴影，但不知怎的，他们看到了我。 我瞬间就骑上了傲月，但不知怎么的，他们还是追上了我。
如果我们战斗，战斗可能会很艰难。 他们只有四个人，我有傲月，但他们的武器和盔甲都散发着月光般的光芒，动作迅速。
我正要出手，其中一人举起手，摘下头盔，露出一张人脸和夕阳色的头发。 她说服她的朋友们放下武器，但即使在我写的时候，我的一只手也放在武器上。 今晚我们可以共用一个营地，但我不敢睡觉。",
Content/571746719,"曾经五个人，就活了一个。特伦特死了，剩我一人了。当我杀死了那个从他身体里爬出来的恶魔的时候，他的防护服早已变成一堆浸满鲜血的破布了。

这太难以承受了。在我来到这里之前，我已经见识过战争的代价，但是我和鲍里斯或是守卫我家族房产的士兵不一样。我无法直视死者毫无生气的脸庞。

就算是在这最黑暗的时刻，我必须向前走。为了我倒下的伙伴，我将负重前行。尽管长夜漫漫，我将亲眼见证黎明的出现。",
Content/1639029101,"我被带到哪里去了？ 当我试图从那台机器上拔出我的剑时，一道亮光闪过，我突然来到了这个荒凉的地方。 不管那个设备是什么，我一定是弄坏了它。
涅尔瓦 的尸体和我一起旅行，我留在他胸口的伤口仍在渗血。 不管他做了什么，我的一部分认为我应该埋葬他。 他是一个暴君，但他仍然以战士的方式死去。
现在，我会包扎脸上的伤口并休息。 这里是晚上，白天探索会更安全。",
Content/2064377160,"虽然我不能说我对这个站的野生动物着迷，但我当然感谢它丰富的自然资源，尤其是水。 这里岩石的渗透性是惊人的。 洞穴墙壁被冷凝水弄湿，地板上散落着一滩水。
在沙漠中待了那么久之后，这是我可以张开双臂欢迎的改变！ 感谢上帝的补水！
意思也不仅仅是为了我自己。 罗克韦尔似乎……心烦意乱。 前几天，我不得不阻止他一头扎进毒蘑菇里。 在更恶劣的环境中，他不会过得很好。 再说一次，在他这个年纪，我肯定我也会失去一步。",
Content/1310129354,"虽然谨慎的将军必须花时间进行计划，但我意识到舒适会滋生自满。 因此，当我的侦察兵遍布海滩和丛林时，我确保带领我们的主力部队定期进行突袭。 我们的目标很弱——主要是小村庄或毫无戒心的车队——但他们的抵抗力足以让我的人保持敏锐的直觉。 让他们保留这些练习的微薄战利品也有助于士气。

然而，我们的行动并没有被忽视。 我的斥候说许多部落现在完全避开我们的领土。 好的。 可怕的名声将为军团效劳。

盖尤斯·马塞勒斯·涅尔瓦
自律致胜",
Content/656241714,"虽然肉干的味道可能比不上熟肉，但是它和熟肉的营养价值一样，并且保存时间更长。

1/3份肉(任意质量)
1/4勺油
撒上引火粉(脱水)
在风干箱里制作",
Content/2746536941,"虽然我的长辈已经失去了自我，但我仍然坚持自己的想法。 我自己的心。 尽管两者都发生了变化，但它们仍然是我的，但我的控制不会永远保持下去。

有很多东西要看，有很多东西要计算和说明。 当我和你说话时，我测量了我们谈话改变的可能性，我观察了你的另一个亲属。 以此类推，无止境。 没有停顿，没有休息。

对我来说不再有安静，没有平静的沉默。 我从来没有像我应该有的那样重视它，但我怎么会看到呢？ 那时我知道的太少了。 ",
Content/2376531444,"虽然我的大脑仍然无法回忆上次我开枪是什么时候，但我的肌肉记忆要好得多。 根据我将要担任的教练的说法，我在靶场上“不是一个彻底的灾难”。

我不是和平主义者。 死亡和暴力是生命的一部分，这就是自然。 然而，一把枪仍然让我有点不舒服。 向另一个人开枪的想法对我来说似乎是本能的错误。 我什至无法向岛上的新军团开火。

但我需要做我该做的。 村民们对我很热情，也很有耐心。 为了他们，我需要练习。 ",
Content/2824274746,"虽然熔化的埃德蒙金仍然难以捉摸，但事实证明，这片地下森林无论是比喻还是字面意义都非常具有启发性。
这个洞穴的许多物种都是生物发光的，所以出于好奇，我解剖了一些这里常见的发光昆虫。 经过进一步研究，我得出结论，在他们的后部发现的发光液体带有类似于生物电荷的东西。 但是我无法确定它是如何产生的，并且没有地方存储它，所说的电荷会很快消失。
很好奇，真的很好奇！ 这可能是什么原因造成的？ 没有阳光为森林提供能量，也许这种电荷来自土壤？",
Content/3691033223,"当我们在农场上时，我找到了阿莉西亚，询问是否有任何方法可以净化所有被拖入轨道的土壤和岩石。

她说我问她不可能的事。

当然，原始元素和其他所有金属的纹理都会从表面升起。

没有现有技术可以从大量材料中去除异种毒素，至少在我们处理的时间范围内没有。

这让我开始考虑使用机甲来长期清理我们的生物群落。

真的不知道殖民船需要多长时间才能找到一个适合居住的世界——它最终可能会在银河系中跳跃数千年。

去污将是一项艰巨的工作，需要成群的机器在船内漫游。

在我意识到之前，我正在绘制看到的巨大更新世马的泰克版本草图，这些马大步穿过农场的一个牧场......",
Content/1407089342,鞭子,
Content/2691382809,触须平原,
Content/3346356097,"吹哨 ""全部跟随我""",
Content/4098219355,"吹哨 ""全部中立""",
Content/3487210005,"吹哨 ""全部被动""",
Content/811616668,"吹哨 ""全部停下""",
Content/1907638281,"吹哨 ""攻击我的目标""",
Content/2721595649,"吹哨 ""攻击这个目标""",
Content/4112235296,"吹哨 ""你跟随我""",
Content/3410312791,"吹哨 ""你停下""",
Content/3597513770,吹哨 主动攻击,
Content/3856403734,吹哨 攻击我的目标,
Content/3256822243,吹哨 攻击这个目标,
Content/2746769704,吹哨 攻击目标,
Content/515678727,吹哨 全体跟随,
Content/3444232472,吹哨 单体跟随,
Content/3792091874,吹哨 命令该飞行单位着陆(单体),
Content/2366790686,吹哨 中立,
Content/4169051869,吹哨 被动,
Content/1770659731,选择口哨,
Content/968691367,吹哨 全体停下,
Content/3930815928,吹哨 单体停下,
Content/3773098535,白,
Content/4189102715,白色染料,
Content/646800740,白橡树泉,
Content/1332643384,白浪(中),
Content/3311522760,袖珍白领凯鲁库,
Content/320784040,白鸽,
Content/2017085130,白鸽瀑布,
Content/3921997166,白泊沼泽,
Content/3892143785,白泊沼泽,
Content/973640478,天辉峰,
Content/3677448127,白浪沼泽,
Content/4022935310,谁藏了鱿鱼？,
Content/2836218420,"谁能想到一个简单的车队会让新军团第一次尝到逆境的滋味？ 在今天之前，这个想法似乎很荒谬。

他们一定看到了我们的接近，因为就在我们发现猎物时，发现左翼被一群野兽包围。 这些生灵虽然体型和数量都比较小，但出击的速度很快，连在一起，从不拖延。 等把他们彻底赶走时，车队早已不见踪影。 不可能，我在整个过程中只发现了一个骑手。 她是谁？ 如果火星战神祝福了我，密涅瓦女神会不会骚扰我？

不，我只是毫无准备。 不会了。 

盖尤斯·马塞勒斯·涅尔瓦
自律致胜",
Content/3071511750,哇，真带劲！,
Content/1338209331,毛犀牛 (1),
Content/98318559,"你为什么还在这儿？
留下来幸灾乐祸？",
Content/2496097476,"为什么我总是被选中检查方尖碑？ 我真的希望他们派其他人去换。

每次我不得不用攀爬镐攀登这些愚蠢的墙壁时，我希望我的盔甲的喷气背包仍然有效，即使它已经好几年没有了。 我们从来没有弄清楚为什么他们在灾难之后失去了这么多功能。 气氛中可能有些新东西。 当我们勇敢地面对时，它仍然值得佩戴，但只是觉得很慢。

哦！ 说到盔甲，我在上次旅行中发现了一些奇怪的东西：烧毁的胸甲和一些更脆的人类遗骸。 不知道如何，但我想我们有一些新来的人......",
Content/976780307,"为什么总感觉大家都在为我做出牺牲？ 罗克韦尔，美盈, 赖亚，戴安娜，和现在的圣地亚哥。

就在我们完成机甲通电之前，怪物们终于发动了攻击。 只有一台机器可以运行，所以圣地亚哥用它来引诱他们离开。 当美盈和我设法打开我们的西装并挡住它们时，他已经走了。 没有他的踪迹。

好吧，这不会白费的，圣地亚哥。 使用您提供给我们的工具，我将找到这一切背后的真相。 然后我会得到你正在寻找的那些更好的答案，我保证。",
Content/2677097151,"为什么这是一场辩论？ 我们终于有了线索，每个人都想躲在山洞里，怎么办，尽量不要死？ 当然，我们不知道信号的另一端是什么，但这就是重点！ 你爬山去看看山顶有什么！

我们明天就此事投票，我的胃打结来打发时间。 难道我真的就这么过来就被几只举手挡住了吗？ 我的一部分认为即使我失去了投票，我也应该自己离开，但是，这有点复杂。

美盈在投票给另一方。",
Content/1325832491,为什么这块石头如此迷人？ 也许你的方尖碑可以给出一些答案……,
Content/1116301210,你们为什么要参加一场必然失败的测试呢？,
Content/2029681998,摆动尾巴,
Content/3339693636,野生恐龙 {0},
Content/177250168,荒野,
Content/2589907282,小柳树,
Content/2152606150,柳树之路,
Content/134132748,风暴,
Content/2215415369,风力发电机,
Content/1701889837,"预备, 扔！",
Content/3694364916,将它抛出以抓鱼。,
Content/34506726,气喘吁吁,
Content/4250598576,无风峡谷,
Content/3512886111,窗门,
Content/4032365121,窗口化模式:,
Content/2442337993,窗户墙,
Content/2392612424,窗口化,
Content/1514288454,窗口化全屏,
Content/4237085301,窗框,
Content/450841840,风郡湖,
Content/1196872997,翅膀边缘,
Content/29297368,翅膀高光,
Content/3091868363,翼纹底部,
Content/3034245644,机翼和主体,
Content/3176311986,翅膀,
Content/2665637712,翅膀高光,
Content/2463405001,翅膀主体,
Content/866631275,冬口,
Content/2945064851,消灭,
Content/4268194096,叉骨,
Content/392034129,鬼火邪恶岭,
Content/3182091751,"智慧和机敏，可以在绝境中帮助你扭转劣势。
<RichColor Color=""1,0,0,1"">同一时间同一个生物最多可携带一个。</>",
Content/343295499,巫师帽,
Content/1201655814,"欧米茄营地遭到破坏，我们决定前往废土。 我们剩下的人不多了，只剩下三个机甲——由美银驾驶，我和一个名叫和马的火热的 URE 家伙——所以我们不能形成圣地亚哥设计的超级武器。 这意味着如果遇到太大或太讨厌的东西，那就麻烦了。

然而我们别无选择。 答案就在那片荒地的某个地方，希望与他们一起安全。

天啊，这整个驾驶的事情仍然感觉很奇怪，但我想我的神经系统刚刚与机器连接得很好。 而这正是我想要的，不是吗？ 我终于成为其他人可以拖着沉重负担的人，我可以尽自己的一份力量。 只希望不要让大家失望。",
Content/469456244,"心境祥和，百毒不侵。
<RichColor Color=""1,0,0,1"">同一时间同一个生物最多可携带一个。</>",
Content/1120147238,"心灵手巧并且谨慎从事，对于生存来说至关重要。
<RichColor Color=""1,0,0,1"">同一时间同一个生物最多可携带一个。</>",
Content/3196705198,"使用策略，与对手斗智斗勇对于生存来说至关重要。
<RichColor Color=""1,0,0,1"">同一时间同一个生物最多可携带一个。</>",
Content/3208665377,"信念坚定的猎手，在捕获猎物之前永不言弃。
<RichColor Color=""1,0,0,1"">同一时间同一个生物最多可携带一个。</>",
Content/3000954191,"随着机甲进入他们的最后建造阶段，我决定给我们的试点团队一些奖励并模拟力神融合程序。 再过几周我们将无法真正做到这一点，但模拟游戏非常准确。

它比我预期的要好得多。 通过第三次尝试，我们成功了。 唯一阻止我们的是关于谁将控制哪个身体部位的很多笑话。 美盈显然拒绝关掉剑臂，海莲娜确信如果她拿了腿，她会绊倒我们。

我知道这与我作为工程师的原则背道而驰，但在那之后，我想我真的很高兴能尝试这个混货。 该死的纯洁。",
Content/3456531488,"带着他的三个副官的心或意，你必须穿越荒地，走过禁地——进入荒芜花园的中心。 在这里，他的力量是最强的，但他不会在其他地方展示自己。 他没有理由从王位上退下来。

然而在这个地方，如果你用他小辈的声音呼唤他，他就会来。 带着他出生的紫罗兰毒药的所有力量和仇恨，他会回答你的电话：

影之王。 死亡之王。

不要鲁莽地召唤他。 在挑战他之前，您需要做好准备。 碰巧，这是我可以帮助你的一件事。",
Content/4117262098,"没有傲月，我们只好谨慎行事。 与恶魔的另一场战斗可能是致命的，但我们设法避开了他们的视线。 剩下的就是爬山了。
由于没有坐骑，不得不使用登山镐慢慢向上攀登。 这是漫长而危险的攀登，都几次差点摔倒。 幸运的是，在那里互相捕捉和支持，通过联合力量，安全地到达了上面的洞穴。
爬完之后，在那里躺了很长时间。 我不记得我们是笑了还是哭了。 也许都有。 菊子说她找到的东西可以帮助整个村庄，但我不在乎。 只很高兴我们都还活着。",
Content/850129826,"毫无疑问，是哈索尔的神圣意志将我送到这里，不仅让我可以传播她的喜悦和同情，而且让我能够理解她的爱。

我以为我以前就知道。 我爱我的家人，我爱我的女祭司，我爱诺斯蒂所有在我照顾下的人。 然而，直到我终于向它投降，当我让它像一条大河一样冲过我的身体，把我带走时，才真正理解。 直到现在我才能声称体现了哈索尔的教义，感谢约翰·达奇亚，这位来自遥远时空的战士。

现在，我们可以一起将这片沙漠变成天堂。",
Content/3840289199,巫师鸭舌帽,
Content/450139414,狼,
Content/2077979164,恐狼 (1-4),
Content/744497941,狼,
Content/3573293148,恐狼 (1-3),
Content/2503150776,狼(3-5),
Content/1045584510,木头,
Content/1646802510,木制栈桥,
Content/4022001281,木制天花板,
Content/1628737633,木制门,
Content/445115117,木制门框,
Content/3478712099,木制电梯平台,
Content/3716552038,木制电梯顶部开关,
Content/3216636635,木制电梯轨道,
Content/627680925,木制栅栏地基,
Content/2388197250,木制地板,
Content/2173224368,木制楼梯,
Content/3114735458,木制海洋平台,
Content/694561173,木制柱子,
Content/2622909459,木制栏杆,
Content/3586120691,木制斜坡,
Content/44701307,木头小屋,
Content/1613530960,木头标志(小),
Content/3752046977,木头路标,
Content/3794804225,木制螺旋楼梯,
Content/108144312,木制天窗门,
Content/2038689372,木制墙,
Content/3146166143,木制窗门,
Content/3212712797,木制窗框,
Content/3480119490,木建造,
Content/2852720876,木制长凳,
Content/2529350645,木制ADS板,
Content/1634320127,木制笼子,
Content/3500621905,木制栈桥,
Content/1563797662,木制天花板,
Content/450125233,木制椅子,
Content/3467818412,木悬崖,
Content/1552921086,木制球棒,
Content/2120529193,木制恐龙门,
Content/2990243515,木制恐龙门框,
Content/1804263687,木制大门,
Content/3044013758,木制门框,
Content/100383246,木制双开门,
Content/2912279157,木制双开门框,
Content/1114645963,木制栅栏地基,
Content/2000138547,木制栅栏支架,
Content/613158776,木制地基,
Content/3540506234,木制天窗框,
Content/2966411393,木制梯子,
Content/404829348,木制柱子,
Content/2203034594,木制平台,
Content/220799380,木制筏子,
Content/785979916,木制栏杆,
Content/3743525525,木制斜坡,
Content/752835807,木制盾牌,
Content/1447260574,木制标识板,
Content/664661141,木制拒马,
Content/1307715054,木制螺旋楼梯,
Content/3452523744,木制楼梯,
Content/882765163,木制桌子,
Content/3338675127,木制天窗门,
Content/3659796733,木制树屋平台,
Content/349886022,木制三角天花板,
Content/1722865215,木制三角地基,
Content/3666854367,木制三角屋顶,
Content/1931321146,木制墙,
Content/3444695195,木制标识板,
Content/2327949902,木制窗门,
Content/2359475836,木制窗框,
Content/2217437490,木头加工而成的窗门，可以安放在窗框上。,
Content/1090504988,木头加工而成的楼梯，可以切换成斜坡。,
Content/4226183825,羊毛,
Content/1685497126,长毛猛犸象,
Content/1291296548,披毛犀,
Content/1873099927,披毛犀图鉴,
Content/4154522713,披毛犀角,
Content/1461737112,披毛犀鞍,
Content/2768137995,披毛犀,
Content/1851565936,羊毛犀牛档案,
Content/447225725,羊毛犀牛,
Content/177170038,嗖,
Content/2885459817,"所以当我不将土壤探针样品送入色谱仪时，这就是我正在修补的内容。

我知道，我知道——我通过微生物土壤群落确认养分运输和健康地球化学循环的工作是维护我们这一重要生物档案的重要组成部分。

人类的命运取决于我们的成功，等等。

只是我羡慕人们过去似乎拥有追求梦想的那种自由，至少根据我们的历史媒体库。",
Content/3592627386,世界粒子缓冲,
Content/2257103195,世界首领终端,
Content/2577109313,哇，真是不少呢,
Content/3892667675,花环,
Content/825076682,在便签里写下你想说的话，或者在烹饪锅里记录一个自定义配方！,
Content/4120516907,飞龙,
Content/417942353,斗鸟(1-2)腐败了,
Content/579971556,双足飞龙骨架时装,
Content/2600193386,飞洞洞穴,
Content/1884886582,双足飞龙图鉴,
Content/1613278629,飞龙蛋,
Content/1298256765,飞龙森林,
Content/321682729,飞龙手套,
Content/2983270383,飞龙奶,
Content/821201618,飞龙巢穴,
Content/951487069,飞龙筑巢地面,
Content/1520719852,飞龙奶,
Content/436763568,飞龙_角色_BP_火,
Content/2544833376,飞龙_角色_BP_闪电,
Content/1562796017,飞龙_角色_BP_毒,
Content/1550107459,飞龙_角色_BP_僵尸火,
Content/990097107,飞龙_角色_BP_僵尸闪电,
Content/2547855191,飞龙_角色_BP_僵尸毒,
Content/2947879926,飞龙 (1),
Content/3933823676,X异特龙,
Content/2280723153,X甲龙,
Content/43697864,X阿根廷巨鹰,
Content/4062096279,X龙王鲸,
Content/4250342525,X喷火龙,
Content/781178755,X邓氏鱼,
Content/3794301931,X鱼龙,
Content/3998528530,X巨齿鲨,
Content/1788900844,X沧龙,
Content/54944711,X水獭,
Content/2939955251,X巨犀,
Content/2698650470,X副栉龙,
Content/1416144859,X迅猛龙,
Content/3213204759,X霸王龙,
Content/2084574796,X岩石巨人,
Content/1669458341,X剑齿虎,
Content/1271823244,X剑齿鲑鱼,
Content/2301216392,X棘背龙,
Content/900980530,X古神翼龙,
Content/4284269010,X三角龙,
Content/843159821,X披毛犀,
Content/3021582848,X羽霸王龙,
Content/686569656,经验值,
Content/2768154869,"经验值
%.1f
--
%.1f",
Content/1845559486,经验值加成系数：,
Content/4136200874,经验值：10000/20232,
Content/1485905318,X剑齿虎,
Content/3128874508,异种(1),
Content/1839235363,Xeno(1)损坏,
Content/145448941,"异形生物学不是我真正擅长的——我通常在微观层面做生化工作。

我知道如何通过一系列分析设备运行来自受污染环的入侵动植物样本，但在解释结果时，我大多不知所措。

任何人都可以看出这些入侵者充满异国情调并且明显充满敌意，但除此之外，我只是在猜测我在看什么。

也就是说，我相对确定我采样的很多东西都是转基因生物——比如我们的鸭嘴飞鼠——可能是使用另一个环中征用的设备创造的。

与鸭嘴飞鼠不同，所有这些生物似乎都是为了建立侵略性的外围防御而创造的。

防御什么，我不太确定......

我又开始怀疑我们的人类来访者应该对此负责，但什至没有提到最确凿的证据——在这些样本中看到了元素的痕迹，同样的外星物质毒害了我们的家园星球。",
Content/3686194681,异形,
Content/1274791465,xxistzz,
Content/3597240611,你,
Content/2735230177,你逃脱了！,
Content/2590524737,好快,
Content/2591312760,打开个人制作栏:,
Content/1883768671,已装备的物品,
Content/831050281,打开个人物品栏,
Content/1331811402,打开个人物品栏：,
Content/3218825064,近期得分,
Content/3788006343,黄色,
Content/3003455582,黄色染料,
Content/1704204165,剩余的黄色地板,
Content/3013306907,黄色门户 - 选择正确的路径继续,
Content/998639455,点头,
Content/1236700513,"该死的！ 他们真的开始了！ 即使进行了维修，仍然很糟糕，但两个废弃的机甲都可以使用。 现在我们只需要将它们四个融合在一起。

我们也有空闲时间。 我们的主宾还有很长的路要走。 他慢慢地笨拙地向我们走来，就像我们不可避免地要为他翻身而死一样。 你猜怎么着，混蛋？ 唯一会在这里滚动的是你那个看起来很讨厌的头。

光是想想我的血液就在跳动，但我最好有控制。当那个东西到达这里时，将需要我拥有的每一盎司肾上腺素。",
Content/1273502317,"是的，我终于明白了！所有这一切都是设计好的。这个地方，这些生物，我们的到来……他一手策划了这个测验。这个神器不是奖励，只是一个象征，证明了我的价值！它是解开谜题的钥匙，最终我会找到国王。我会找到主人。

但是如果这是一把钥匙，门在哪里呢？是我们之前路过的终端吗？肯定是了。我只需要说服其他人往那个方向前进，然后……

正如我之前所说，牺牲是在所难免的。这个世界就是这样。这就是主人之道。",
Content/1341598498,很好，就是这样……幸存者，我为你感到骄傲。,
